,headline,reviewBody,Author Name,Published Year,Published Month,Published Day,Review,SA Negative,SA Positive,Review Case
1412,Do not use Vodafone,Every time I have to call vodafone they mess something up. They promise a call back in 24hrs but reality is you will be waiting weeks if they even bother calling. The agents will fob you of with the same  rubbish every time and literally have no power to resolve anything. Today they sent out the wrong phone and told me it will take at least a week to resolve. My advice do not use Vodafone use any other but not Vodafone. They do not care about your problem that they have created. Vodafone are a joke,Townsy ,2021,7,9,1,0.164,0.12,Negative
1413,Sells phones but does’nt want to use them!,"Vodafone sells mobile phone services........how is it so hard to use your own  'product' to contact you!?!?!? I have never, with the exception of a bargain orange coloured airline, had a company that makes it nearly impossible to talk to someone directly when they constantly force you over to their online automated assistant that doesn't provide any assistance!!! Terrible service vodafone...",Lee,2021,7,9,1,0.105,0.028,Negative
1414,Extremely disappointed to the Vodafone…,"Extremely disappointed to the Vodafone broadband service! The internet has been continuously disconnected since I switched to Vodafone few months ago, almost once every 2 months，which affected my work seriously! Their outsourcing engineer Openreach is just crap, they came to fix it for several times, but never get the problem resolved, the internet keeps disconnecting from time to time! At the end of May, the internet was disconnected again, after many calls and complaints made, they eventually get the internet fixed after 6 days, I ended up had to work at my friend’s place during these 6 days, this is how ridiculous their broadband service is.…",Charlie,2021,7,9,1,0.128,0.044,Negative
1415,The worst customer service experience…,"The worst customer service experience of my life. Rude agents and getting fobbed off. Ordered a contract, got sent a replacement sim card. No apology what so ever.",Liam McFarlane,2021,7,9,1,0.286,0.037,Negative
1416,If you looking for the first rate…,If you looking for the first rate service for your mobile and intelligent staff who can handle your complaint last place is Vodafone the absolutely disgusting you have no customer service I've been off and on to them on my phone and getting nowhere they completely incapable avoid at all costs,Robert,2021,7,9,1,0.173,0.089,Negative
1417,Refusing to fix faults and we are locked in contract,Paid for 72mb/s download speed at start of the year and the line failed this month. Openreach did a temporary fix and  said we need a new master socket and external line to bring it back to what it was but Vodafone are refusing to instruct for the work and we now have a reduced service at 24mb/s.  Vodafone say no problem as the line is stable and insisting on £175 to exit the contract even though they are not living up to their end of the deal and delivering even the minimum speed we pay for. We also have our old socket hanging off the wall with wires coming out of it after the first engineer.,"Simon, London",2021,7,9,1,0.11,0.022,Negative
1418,5 star for voda fone always had good…,"5 star for voda fone always had good signal, cheap, helpfull, always a deal on for free Internet, been with then 20 years, always been good!",Steven,2021,7,9,5,0,0.309,Positive
1419,They charge £9.99 Spotify on every…,"They charge £9.99 Spotify on every month to my bill which is included in my plan…..I contact them, they say sorry, a lot! said they will sort it but the problem continues the next month, and the next, and the next..This time they have actually asked me to call them back at the end of the month as they have cancelled Spotify!No words, never again! AVOID.",Stuart,2021,7,8,1,0.112,0.044,Negative
1420,no mobilw internet,grrr... ruddy no mobile internet... yet the display shows 3bars and 4G with arrows...,John Pointon,2021,7,8,1,0.145,0,Negative
1421,Awful service,"Tried to leave as broadband speeds not very good - was offered a good deal to stay. Continued to chat with them about all the details and was transferred to someone who would get it all sorted. Was then told by them that the deal was impossible! Rather than assist me to sort anything else, heather left the chat! And put me back into a queue of 14 people. Now I won't be staying!",Sibella,2021,7,8,1,0.099,0,Negative
1422,Vodafone have delivered the worst…,"Vodafone have delivered the worst customer service I have experienced from any supplier ever. As a small business owner with 11 phone lines on the account, they make it very difficult to get any help at all when you need it (even to take out more lines). They don't want to speak to you and do everything possible - via their awful automated lines - to punt you off to a web chat, FAQ, or anything which means they won't have to actually speak to you and provide a service. Webchats are ridiculously long winded and the waiting times for calls are terrible. Expect to waste an hour of your time if getting in contact.Add in the despicable sneaky charges which get bolted on to your account even when you expressly ask them not to be (for Securenet). They cut off one of lines in February in error and when they were asked to reconnect it, they started the contract again (and started charging us for securenet again). The line should now be out of contract, but they are now claiming it is not out of contract because it was connected in February! I've raised 2 complaints about this and weeks later have had zero updates. I'm currently on the phone to them while writing this (1hr and 2 mins so far) and it's quite obvious they have no idea about the complaint!It appears that when you enter into a contract with Vodafone, you are obliged to uphold your side of the bargain; i.e. paying bills on time, but they aren't obliged to uphold any minimum level of customer service. You, as the customer are just required to suffer whatever standards they wish to offer (or not). When the service becomes so unbearable that you need to change providers, they'll gladly charge you excessive cancellation fees for the pleasure of having suffered them. They clearly have no regard for their reputation and the lost revenues they must suffer through the terrible customer reviews. I'll certainly do my best to make sure as many people on as many sites as possible are aware of what they will be facing if they are thinking of using Vodafone.539. That's the number of minutes spent on the phone with Vodafone in 2021 so far, sorting out issues which they've caused! And that's before I just discovered that once again they haven't cancelled one of the lines we asked to be cut off ages ago and we're still being charged. Would strongly urge any business owner who values their own time and some simple customer service to stay away. Will be moving all of our lines to another provider.",Aaron Goodrum,2021,7,8,1,0.112,0.082,Negative
1423,Vodaphone overcharges andtheir sales tell lies,"I bought a mobiphone for £11:00 and had problems using it. I could not go to the shop because of the loony lockdown nonsense. I had to phone ""customer Service"" they were as much use as a chocolate Teapot.  I went back to the store in time to find out the idiot in some Asian country had changed my package by cancelling it and given me a new one and lost my  initial £10.  I was in the Harrow store and it was ""sorted out"" by some person and without telling me my new £20 on the phone was going to cost me £1:00 to send a text with 4 charactors in it!  Today customer service confirmed I was on the package I did not want nor was told about the disgusting charges.  they could do noting and their english was APPALLING! So I have destroyed the phone and gone to another provider who is simply going to charge me 5p when i send a text which is about twice a month.BEWARE OF VODFONE AT ALL COSTS.  Whatever the Sales person says make them put it in writing or walk out of the shop.YOU HAVE BEEN WARNED!Don't bother VOdaphone you have lied too many times.  I have switched to 1p mobile who ACTUALLY do charge 1p a text rather than £1.00 a text like you swindlers! Oh and with a PAC code I can keep my numberSo GOD bless1pMobile they do let you keep your phone number and only charge 1p a text or 1p a minute for a call, and you only HAVE to credit £10:00 every 3 months A BETTER DEAL THAN ANY VODAPHONE PACKAGE.GOOD RIDDENCE!!!!!You can thank the liar at HARROW for you losing you yet onother customer!!!!!",P. Douglas,2021,7,8,3,0.12,0.058,Negative
1424,I have have so many different…,"I have have so many different conversations with various team members. They make things up as the go along. Some tell you we can give you this, they say they will call you back and they dont. The worst most incompetent bunch of people I have ever dealt with. Oh and the broadband is useless aswell.",sandra hyland,2021,7,8,1,0.102,0.054,Negative
1425,very consistently good service,"very consistently good serviceI have used Vodafone (2 mobile subscriptions and internet) for 7+ years now and one of the main reasons why I stick with Vodafone is the customer service. Consistently reliable support, and the online chat feature is a life saver (I hate being on the phone going through million menus and waiting for hours for someone to finally pick up the phone). Also in general I'm happy with the service provided, quite reliable and decent",Janos Zsiros,2021,7,8,5,0.043,0.112,Positive
1426,Total rubbish service,I have mobile house phone and broadband with Vodafone what a mistake it was the broadband is so patchy and goes off fo a couple of days at a time but if I want to end my contract with them they will charge me its not me that doesn't deliver my end by paying them. With my mobile I was sure I signed up for data roaming but when I was in Turkey last year they said I was over my data roaming allowance and shut my phone off untill I payed over fifty-two pounds via credit card nice holding customers to ransom. AVOID AT ALL COST OR IT WILL BE A COSTLY TWO YEARS. Don't try to phone them they will divert you to Toby there computer that's a massive was of time because it carnt solve any problems for you in summary go to someone else for at least half decent service.,Dave,2021,7,8,1,0.075,0.086,Positive
1427,Minimum Guaranteed Speed (but just to your router),"Just spent about 3 hours (most of it waiting for them to answer) trying to improve my broadband speed. I was not getting the 32Mbps they ""promise"" in the contract. Turns out they don't need to. As long as they see it gets to that from outside to the router it does not matter what you get on your actually device. What a load of rubbish. Of course if i want to cancel its pay the full term of your contract. Don't go anywhere near them",john fisher,2021,7,8,1,0.052,0.049,Negative
1428,This ''company'' is extremely busy to…,This ''company'' is extremely busy to take ur call.You have to wait for one hour to get the customer service.the stuff is manipulative and dishonest.,Raoof ,2021,7,8,1,0.134,0,Negative
1429,Thieves,"My mother used Vodafone after Carphone Warehouse gave her a 2 year contract with them. 2 months before her contract was due to expire Carphone Warehouse text her saying she could renew her contract with another Mobile network. This was a lie and Vodafone got their debt collection agency CCS Collect to start harassing her. My mother has memory issues and is slowly sliding towards dementia. So she called CCS and paid the outstanding money. A few weeks later we noticed CCS had taken 2 payments so I emailed them and they did nothing to help.Now CCS are demanding another 2 payments a year later, out of the blue, even though they’ve already ripped her off once. These people are crooks and Vodafone know they’re crooks but use them anyway.Avoid Vodafone at all costs! They’ll set their thieving collectors after you if you ever try to leave them!",Paul Whitehead,2021,7,8,1,0.051,0.017,Negative
1430,My upgraded device is amazing,My upgraded device is amazing. Theo was the name of the person who handled my upgrade and he did a fantastic job. Love my new phone!!,Charlie Jayne,2021,7,8,5,0,0.356,Positive
1431,WORST customer service ever!,"The absolute WORST customer service I have ever experienced. They missold me a contract verbally which didn't agree to the written contract they sent me - of course I had to call up and sort this out. And then when I decided I'd had enough and want to leave, they would keep me on the phone for HOURS, passing me about to different departments, and not be able to answer simple questions about my refund since I had paid my monthly bill in advance! Staff are hugely incompetent and you'll constantly get conflicting answers depending on who you're talking to. The managers are even worse, they are rude, childish, patronising and belittling! I still haven't received my full refund since the staff were unable to compute a simple calculation properly despite informing them multiple times!! Do yourself a favour and stay completely away from Vodafone!!!",A Majid,2021,7,8,1,0.154,0.027,Negative
1432,Reliable,"Always good customer service, excellent value, great rewards in very me part of their app.",George,2021,7,7,5,0,0.618,Positive
1433,Literally having the worst experience…,Literally having the worst experience ever over their broadband EVER - STAY AWAY FROM THIS COMPANY AT ALL COSTS. Their broadband is absolutely terrible and their customer service even more incompetent to try cancel. Stay away if you don't want to waste hours of your life trying to sort out their incompetence.,Elaine Zhao,2021,7,7,1,0.273,0.037,Negative
1434,Terrible service,"I run a small florist shop. As a Vodafone customer for many many years (25)I decided to opt for business broadband and phone line, supposed to activate on the 21st June.  My phone and broadband was cut off on the 21st and not reconnected within 24 hours as promised. I had to phone each day as no one called me to alert me of an issue. I lost so much work as no phone line or Internet. Ie couldn't use my till or card machine either! This was not resolved until 12 days later and I lost approx £500 worth of business and was having to turn away customers if they couldn't pay by cash or bank transfer. All I've been offered in compo after 11 hours and possibly more on the phone is a measly £125 credit. I'm completely put off by this whole experience and really saddened that a loyal customer is dealt with in this way. Basically feel forced into a corner as told accept this payment or go to ombudsman which can take up to 6 months and you might not be offered anymore monies.... So basically I can't afford to wait this length of time. All I wanted  was £250! So half of my losses. Staff have not communicated effectively or rang when they say they will!",Kerry Thomas,2021,7,7,1,0.108,0.07,Negative
1435,Do not get home broadband from Vodafone - Utterly Awful,My #Vodafone broadband was installed on 16th April and has not worked properly at all (today is 7th July). I have called Vodafone approximately 20 times in this time and despite being told every time 'we will solve this for you today' it never has. Openreach have attended my property four times in this time and can't solve it. I have just called their customer service team to cancel because this is utterly unacceptable and have been told I must pay a fee to leave. This is the worst service I have ever had from any service provider.,James Fairman,2021,7,7,1,0.118,0.035,Negative
1436,Do not use their web site to order,"I used their web site to put through an upgrade order as my Samsung phone had just decided to packup completely. Totally dead no power not response to reset. It took several tries to go through the upgrade process and eventually placed the order, I received an order acceptance giving delivery date of 6th July. 6th July came and went with no more contact from vodafone so I contacted the number in the order acceptance, that told me to use the web chat, so off to the web chat and the guy at the other end tells me the order didnt go through. After a wrangle he gave me a £5 credit and put me through to the order section. Even though they recognized there was an order on the system (I have a copy of the web chat) I had to go through the whole process again and then I get this response I do apologise ******* there seems to be a issue with the system not pulling upgrades through I have spoken to me manager and she assures me that this is being looked into as it is vodafone wide and that the IT team is already looking into it but in the meantime this means I will not be able to process the order for youGreat",Malcolm Brook,2021,7,7,2,0.031,0.057,Positive
1437,Roaming Fees,"Ive got to say, a lot of people on here only have bad things to say about Vodaphone but I think they’re great. One of the only phone companies NOT to introduce roaming fees. THANK YOU!",Mr Brown,2021,7,7,5,0.052,0.236,Positive
1438,Awful experience,"Awful experience, lowered  my credit score over £8 sim only deal ( for my son) that’s been declined. Ridiculous, went to carphone warehouse and been accepted without a fuss. I have contracts with 3, o2 and ID so will remember to avoid them like plague.",Kasia,2021,7,6,1,0.179,0.14,Negative
1439,Unreliable delivery - Shocking customer service,"Appalling customer service - Business account (large organisation)1 x order 2 x Incorrect deliveries (waiting for 3rd)Customer service rep had to had to hang up the phone as shift ended (twice when dealing with the delivery issues)No customer service manager available.C Rep had no access to orders, delivery notes and lied about the delivery timeline.Spent two hours on the phone, identified myself five times, explained the issue five times. Last customer service rep hang up the phone and never called back.This is not one rouge employee problem, it is a company culture issue.I hope the products will work after 3 + weeks of delivery delay ... yet to see.07 July--------Update - 31 JulyReceived a response here form Vodafone two weeks after my review, advising to contact via Facebook and describe what happened so the social media team can look into what happened and help me -  No comment",David,2021,7,6,1,0.097,0.037,Negative
1440,No internet coverage in London,No internet coverage in London 90% of the times!,Amalia Christoforidou,2021,7,6,1,0.238,0,Negative
1441,"Don't fix problems, ended up leaving","The broadband service is rubbish in my area! Did Vodafone do anything? No. I can't comment on other places cause I've only ever had the fibre installed in one area. I got the Superfast Fibre 2 63 mbps in October 2020 and was only receiving 30mbps for over 5 months. I was paying for the 63mbps minimum. I can't count how many times I rang to complain and the amount of people I had to repeat the situation to. Was told constantly each time that it would be fixed instantly. I wanted to stay with Vodafone because their prices are great, but sorry the service doesn't match. I was told there was a problem in my area, but it was never fixed after months of waiting. The broadband speed would go down to 5mbps some days and it would be very slow. Cutting out and disconnecting. I respect the current pandemic and services being slower, but I waited 5 months and nothing was fixed. So I left them in the end. Unfortunately I won't be using them again.",Jessica Williams,2021,7,6,1,0.08,0.038,Negative
1442,AVOID AVOID AVOID,AVOID AVOID AVOID,Steven Sk,2021,7,6,1,1,0,Negative
1443,Network is the worste in London,Network is the worste in London. They dont even have 5G infrastructure. Changing to EE asap.,Mr Neil Shaw,2021,7,6,1,0,0,Positive
1444,Extremely bad customer service & poor…,Extremely bad customer service & poor internet speed.,Md Ghani,2021,7,6,1,0.58,0,Negative
1445,Terrible customer service,"Terrible customer service, whenever there’s a problem it just gets worse instead of them helping you. Do not get with Vodaphone",Kesa Mongale,2021,7,6,1,0.328,0.081,Negative
1446,"I will never recommend this network,I have got unlimited internet but I am always struggling to find network coverage.I speak to customer service but they can’t change any thing.",I will never recommend this network,Yosef Daniel,2021,7,6,1,0.345,0,Negative
1447,Hidden Insurance charge!,"Vodaphone has charged me insurance which I never requested. Sine 2017 I have been charged. When asked for a refund they refused!The reality is they can charge extra but if you don't notice or query they will keep on charging and no refund will be made when you report this charge! Guys, be aware of this rip off!Check your bills!",Caly,2021,7,6,1,0.111,0,Negative
1448,Avoid this bunch of clowns like the plague if you want to retain your sanity.,A few weeks ago I had connection problems getting on line. Sky have changed my Q box and checked out the line outside my home and all is fine and optimised but still couldn't get on line. the only thing left was the Vodafone router which was obviously faulty. Vodafone flatly refused to replace it and wasted over an hour jumping me through various hoops trying to so solve the problem. A new router would have been the simple low cost solution. In the end I hung up in sheer frustration and changed router supplier to Sky so now no problems whatever.No doubt vodaphone will try to get more money out of me but direct debit now cancelled.,Colin Pomfret,2021,7,6,1,0.247,0.065,Negative
1449,By far the worse network provider I…,"By far the worse network provider I have ever signed up to, I can remember my old amstrad 464 having a quicker load up speed than this, honestly it’s that bad....as for customer service well where do I begin shocking is a understatement, when I challenge them regarding poor network status & poor load up speed they said refer to the small print in your contract says it’s no fault of ours Wow seriously I signed up to a service have a issue & that’s there response need I say anymore",Nicholas Nicolaou,2021,7,6,1,0.191,0.11,Negative
1450,Worst customer service ever,"Worst customer service ever. If you want to avoid chatting with a robot and not getting anything you want just avoid them. I have been with them 10 months I couldn't talk to one customer service agent yet. I went for holiday and my phone wasn't working in the middle of the night i couldn't find internet I couldn't call anyone I couldn't text anyone. Thanks god I downloaded the map of  our hotel using airport wifi otherwise we would be sleeping in the airport. After going to hotel, next day I try to chat with their customer service after reaching them through their chat bot, they asked to have a new contract 3 times more than I currently have. I still couldn't talk to anyone and I am leaving the company. They send an email saying did we do something wrong. :) Nope you didn't do anything to help.",Tufan Colak,2021,7,5,1,0.092,0.097,Positive
1451,"So far, so good","So far, so good. I ordered a new phone and SIM from Vodafone UK because my current plan is with Aldi Talk, but I can't make any calls and have received no response from Aldi Talk. So I purchased a phone through Vodafone UK in the meantime, and I've been surprised at how helpful they were. They instantly response to questions via instant chat, and the guy was friendly and warm as well as knowing all the answers to the questions. I was really surprised. I only bought the phone as a backup because the Aldi Talk phone isn't working, but I don't think I want to go back to Aldi Talk's bad service after dealing with helpful Vodafone people.",A Williams,2021,7,5,5,0.067,0.182,Positive
1452,Avoid at all costs.,Without doubt the most consistently awful company I have ever dealt with for broadband or mobile. I have a complaint active currently regarding them not recording my broadband cancellation (and having to pay an additional month). Their customer service reps send SMS stating you weren't available to take their calls yet oddly there is never a corresponding missed call in your call history and the last one I received @ 20:41 on the 5/7/21 from Marta was received when I was actually texting a friend so not a chance I missed the alleged call. I would avoid any interaction with this company and its poorly trained/equipped staff. Find a less stressful way to spend your time and money.Update: my last complaint was that Vodafone hadn't recorded my cancellation. I had to pay an extra month despite having not used their broadband for over a month at that point. Today they have sent me another bill for £25.99 for using a service I cancelled 3 months prior. This reinforces how utterly pathetic they are.,Alan,2021,7,5,1,0.134,0.067,Negative
1453,Phone contract expired but still getting charged!!,"Apparently even after your 24months phone contract is over, unless you notify them to cancel or upgrade to a new contract, you get charged exorbitant amount every month.Bought a phone contract of 25quid/month 2 years ago. Contract expired in May 21 without any notice from vodaphone. 2 months down the line i am still paying 25quid/month for 5gb data and call/texts.Customer care horrendous and kept trying to push new contracts/deals down my throat without having any consideration to my situation of being wronged by them.Avoid them if possible. Deeply disappointed Vodaphone",Abhijeet,2021,7,5,1,0.143,0.033,Negative
1454,OVER 2 HOURS WAIT ON THE PHONE!,Over 2 hour wait on the phone to someone in Egypt who doesn't know what they were doing. I wanted to die.,Feisal,2021,7,5,1,0.17,0,Negative
1455,PAy as you go disconnected earlier than 90 days,I purchased pay as you go phone and used it regularly making sure I send a text from the phone every 90 days. Vodafone disconnected the phone without warning and contrary to their policy of 90 days.Awoid!,Andre,2021,7,5,1,0.038,0.125,Positive
1456,Loyalty has no value at Vodafone,"Loyalty has no value at Vodafone. Have been customer since 2003 but for the last 3 years getting ""upgrade"" has been like squeezing water from the stone. Cost jumps up at the end of every contract and you only get half discounted as a bonus for being loyal customer. Every year it's the same story - few quid extra on your sim and few quid extra on your broadband. And longer customer service waiting times. Sorry Vodafone, had enough.",Mark S,2021,7,5,1,0.034,0.197,Positive
1457,Worst home broadband provider ever,"Worst home broadband provider I've ever had, internet drops out every day and has done since day one, sometimes 20-25 times a day.No fixes despite them saying they had then the audacity to raise the monthly subscription.Moving over to another provider after the last half assed attempt by them to solve it",Consumer,2021,7,5,1,0.075,0.033,Negative
1458,Worst company ever - avoid like the plague,This company is by far the worse company I have ever had dealings with. All I wanted to do was close an account on behalf of my mother ( a lady who is in a nursing home with severe dementia). All she had with them was a mobile wifi device which was for her old room when she moved into residential care. At the time of purchase my mother was mentally with it and her name was solely on the account and then unfortunately she deteriorated over 5-6 years. Recently I asked Vodophone to close the account back in May and explained i had proof of POA etc and I was happy to send them all the information I needed. 3 MONTHS LATER the account still hasn't been closed and now they have the cheek to ask my mother for more money even knowing they have drawn out this process themselves which has put my mother into those arrears. I was passed from pillar to post both on the phone and on the online chat with advisors who had no idea how to deal with what I was simply asking for and the company's procedures dealing with POA related stuff is very poor! Phone lines constantly saying they are busy when they clearly aren't and trying to fob customers off to online resources instead of talking to real human beings. They kept saying I hadn't sent photo ID or POA documents which I had done on several occasions and the chat advisor who gave me the e mail to send the documents to turned out to be a complaints line instead - this wasn't a bad thing but it was annoying all the same.....again the incompetence surrounding this isn't a surprise. I will NEVER recommend this company to any of my friends/ family or even my worse enemies if they have had to endure the 3 months I have had to deal with. Seriously avoid - only interested in money and not customer welfare!,Rachel Marsh,2021,7,5,1,0.11,0.035,Negative
1459,Scum,"I have had a number of horrendous customer experiences with Vodafone. In the past I signed up for a contract.... I sent the phone back within a week as there was no signal in my area asking for a cancellation.... predictably Vodafone ignored the cancellation and proceeded to bill me for the next five months.The only way I could get them to respond and deal with it was emailing that Dutch #### CEO (what does he know about customer service or communications anyway).... even that took monthsNow a few years later my partner has a horrendous problem with them, her mum signed up for a Wi-Fi dongle, but no longer uses it because she has dementia and lives in a care home....Even knowing my partner (who is the lady's daughter) has power of attorney, Vodafone refused to cancel the contract and keep sending threatening letters asking for her mum to pay up.Yes that's right, Vodafone are so f###ing despicable they are willing to chase people with dementia for money.So... They are....A #### company, non-existent processes, poor technology, poor customer service and the ethics of complete dog####.The only way to fix this company is to remove their useless pos CEO and to rip the organisation to pieces.I well never EVER touch them again. Neither should you.",Gaz E,2021,7,5,1,0.157,0.035,Negative
1460,Absolutely the worse cell company ever,Absolutely the worse cell company ever.  Invoiced for broadband for 8 months and I never had a contract  with them. No money refunded and basically didn't want to know.,Miss Trisha Griffiths,2021,7,5,1,0.228,0,Negative
1461,Phone unlock process is awful,"Vodafone have been ok enough when I have been a customer with them.Though I have now been trying to get my phone unlocked for use with other networks and so far it has been 43 days and they have reached the point of regurgitating old notes in this phone unlocking saga that are incorrect and still not unlocking the phone. They say the phone is already unlocked...it is not.Now they advise me to go to a third party to unlock my phone and they will refund the cost.This whole process has been unnecessarily difficult and shown a really inept side of Vodafone process, leading me to question if it's slow to encourage people to give up and stay with Vodafone",Ryan Reed,2021,7,5,2,0.02,0.079,Positive
1462,Shocking!,"Shocking!After a week of being past from pillar to post they still have not got my new phone working! All I wanted was my number transferred from the old phone to the new one, it’s now been eight days and they have made things worse, for nearly a week they have moved my number over to my wife’s phone so she has no phone either. We went into the Exeter store to speak to someone to get it sorted out and the manager wouldn’t even speak to us. RUDE!  The young assistant openly said he didn’t have a clue how to sort it, and he would get the manager,  She told the young male shop assistant when he asked her for help to tell us to go back to the shop we got the phone from, IT WAS THE EXETER STORE!!! She then said we should open a chat line with customer service. Well, thanks for nothing, they just said the dept we need is closed, please try later. My old phone, my new phone and my wife’s phone Not working for a week. I tried giving them the new phone back, but he said don’t do that, because you could lose your number forever! Absolutely pathetic.",Joss Gap,2021,7,5,1,0.076,0.058,Negative
1463,The absolute worst customer service you…,The absolute worst customer service you could imagine.  They constantly try to redirect you to some automated service or chatbot.  The only way to actually speak to someone is to say you want to leave them.  When you finally get through the staff are completely incompetent.  The monthly fee continuously goes up throughout the contracts usually adding another £10 a month by the time you finish your contract and that if they don’t try to add random extra charges.  I can not wait for my contract to end in September to never have to give my money to this company again.,Bradley Ratcliffe,2021,7,5,1,0.102,0.012,Negative
1464,Very bad experience with the mobile…,"Very bad experience with the mobile dongle. It's so bad that is useless, it's expensive and they make you give them 30 days notice. So you pay an extra month for something that you're not even using!",Dan Sandu Prisacaru,2021,7,5,1,0.272,0,Negative
1465,Please avoid.,"Please avoid.This company is truly shocking.6 weeks ago I upgraded to a S21 and was told that the phone would be with me in 3 or 4 days. It's been six weeks and I am still waiting. First of all I was put in a cue that I was not told about to wait for the phone. Obviously they wanted to clinch the deal. After about 3 and half weeks the phone arrived but the seal of it was broken. So I asked for an exchange which was supposedly coming in 5 - 6 working. Obviously it didnt arrive. I called again on Thursday and  was told to call the next day if it doesnt arrive. I called today (Monday) instead and was told it will be another 5 or 6 days. In the meantime every imbecile that works there has told me a different story, the managers never available to speak to and the wait times to speak to someone are getting longer and longer which means many many people must be complaining.",Bros Bro,2021,7,5,1,0.064,0.022,Negative
1466,Unlimited data are super limited :(,"I bought unlimited data with phone on contract, and must say my data are super limited, don't have network almost anywhere and than if there is some it's keep dropping out mainly last 10 days that actually affects my work and income as I need my data daily that's why I went for unlimited option, and after 2GB they always slow me even more and send me message I used more that 2GB but I don't understand why us that ifbi claimed unlimited and it's limited even on the beginning of the month when I didn't reached 2GB yet. They sold me Samsung lite 10 is the poorest quality phone I ever had, pictures turning pinkish and operational memory dost handle basic tasks, can't access certain apps trough it and some phone features in gallery are super limited. I I wanted I phone but they said I can't have it die to u credit check, but I changed job and wanted better phone, I never missed any payment, and when I try to call for customer support they let me hang and wait in average about 1hr20min and when someone finally picked they told me they can't help me",Pelegrina ,2021,7,5,1,0.082,0.118,Positive
1467,Worst customer service ever: its in India/Egypt and doesn’t follow Ofcom principles,"Dreadful.On 28th April I asked Vodafone to install broadband at our house. On 7th May an engineer came out and said it would be working in two days. Two days later: nothing. A week after that Vodafone cancelled the installation. On 8th June they came again and again were unable to install broadband. On week of 20th June they came again and they somehow managed to lose our old number and we still don’t have broadband working. I’ve spent a total of 17 hours on the phone and in the shop. The call centres in India and Egypt are utterly clueless. The people there cannot deal with anything as complicated as this and just kept passing me around. Their English was dreadful and had no idea how their own procedures worked with Open Reach in the UK. So Vodafone outsource installation and kept saying it wasn’t their fault! Three months on we still don’t have broadband!! This is the worst customer service I’ve ever received.Update: I left Vodafone. When I did they decided to offer compensation. The sum of £1 for each day of no connection. According to Ofcom they should have paid £5.04 per day. When I challenged Vodafone about this, they said ‘We do not subscribe to Ofcom guidelines…’ UNBELIEVABLE! So after two and a half months of no installation I cancelled the contract. This has to be the worst phone company in the world.",Kevin,2021,7,5,1,0.129,0.02,Negative
1468,"Slow broadband speed, useless support","I paid for 76mb fibre but only get 1 - 4mb. Their router still does not work and they cannot figure out why so I had to use my own. Avoid this company, I should of stuck with my old provide :(",Masum Ahmed,2021,7,4,1,0.212,0,Negative
1469,Absolutely the worst broadband service…,Absolutely the worst broadband service in UK.3 times I've complained and they keep saying there is no problem. PLEASE PLEASE DO NOT USE THIS COMPANY.,Girish Parekh,2021,7,4,1,0.323,0.164,Negative
1470,Stay away,"Connection got cut off and no means of getting in touch or submit a complaint. Complaints procedure for business broadband customers does not exist as well, apparently.  Waited to chat being 47th in queue , totally useless, and has been given a number to call- where I am waiting for the third hour now.  Weekend is totally ruined and no signs of any improvement . Finally got my call answered, went through all possible ""security"" ""questions, been thanked for passing the checks and then got diconnected. What a sick idea of customer service", Alana Fox,2021,7,4,1,0.219,0.068,Negative
1471,I recently went to the Vodafone…,I recently went to the Vodafone Haverfordwest store and was seen by someone called Kate. She was really helpful and patiently helped me choosing a new upgrade phone. She went through all the plans and phones that would suit my needs. She was fantastic. Hope this gets back to the Haverfordwest store manager how helpful she was.,Mrs Williams,2021,7,4,5,0,0.199,Positive
1472,Fraud company and service and costumer…,Fraud company and service and costumer services are rubbish.very very bad experience and never recommended.It’s not mobile network company it’s scam company.Rud and impolite operators.,Ali Bakhshandeh,2021,7,4,1,0.398,0,Negative
1473,I'm inclined to cancel every service I…,"I'm inclined to cancel every service I have with Vodafone and that is 100% attributed to TOBi. It's ridiculous. I have been a customer for over 7 years and all of this AI nonsense is not good. Actually wanted to upgrade, potential for customer service to upsell and potentially save but can not get to a HUMAN agent, so now I'd rather leave but I can't even do that. Guess why?! You guess it TOBi. Also I don't want to hear about the webchat because that isn't a viable option for everyone. The webchat ostrasizes a whole sub-sector of people. If I'm disabled, I'm not webchatting and it is as simple as that. I'm actually infuriated because one silly change (the adoption of TOBi) can really ruin everything. She's not real, she does not have all the answers and I for 1 am not conversing with a robot. Sorry not sorry, now I want to leave. Thanks",PM,2021,7,3,1,0.154,0.052,Negative
1474,Coverage and internet speed are…,Coverage and internet speed are terrible. I reported the issue but no progress.,Zafer,2021,7,3,1,0.276,0.211,Negative
1475,Absolute nightmare.,Absolute nightmare.. ordered iPhone 12 for my daughter but when it came she said it didn't have enough memory 🙃.. arranged with Vodafone to get returns package sent out ... all good... package returned and I paid for special delivery... one month later I noticed direct debit was for the iPhone 12 and phoned them ... they said they never received phone and I either pay £1400 to get out of contract or pay £63 a month for 2 years for a phone i don't have ... I've either lost or binned the receipt for return so post office can't trace .. so I'm stuck,Guest,2021,7,3,1,0.086,0.034,Negative
1476,Danger do not go anywhere near these,Don't use this provider useless liers they don't turn up like happened to me in the 1st July 2021 as they r just cowboys,Nicola,2021,7,3,1,0.19,0,Negative
